model_number,star_age,star_mass,log_L,log_R,log_Teff,log_center_Rho,log_center_P,center_h1,center_he3,center_he4,star_mdot
10087,12366660791.111292,0.9554954558431289,1.8760369015335672,1.1693509187786428,3.645963184220384,5.167509471629717,21.110380120905408,0.0,0.0,0.980050428662016,-5.071718319313625e-11
10088,12366666721.305338,0.9554951802374957,1.8496904996241406,1.1521304182040037,3.647986834030347,5.17114460354035,21.116319722170342,0.0,0.0,0.9800504286507711,-4.6474977230203905e-11
10089,12366673837.538195,0.9554948810781606,1.8203770276003013,1.1339582508398534,3.6497445497064622,5.175526312253009,21.123478291367412,0.0,0.0,0.9800504286371622,-4.2039003070936654e-11
10090,12366682377.017622,0.9554945592690747,1.7927820383188695,1.1145289275443742,3.652560464033844,5.180839527429785,21.132157388573166,8.773113747127389e-33,0.0,0.980050428620663,-3.768485989941196e-11
10091,12366692624.392937,0.9554942127274706,1.7649811991082007,1.0972843962297096,3.654232519888509,5.187324841522665,21.142749152990707,4.42042812352574e-34,0.0,0.9800504286006161,-3.3817596558659414e-11
10092,12366704921.243313,0.9554938378482102,1.7494772066475714,1.0863412575759441,3.6558280911002337,5.195245240786533,21.155681753407222,0.0,0.0,0.9800504285761928,-3.048579505633566e-11
10093,12366719677.463764,0.9554934145702069,1.7535200709394638,1.0896291173194796,3.655194877301439,5.204893116759693,21.171430598042782,0.0,0.0,0.9800504285463376,-2.8684716699657758e-11
10094,12366737384.928305,0.9554928979898807,1.785065858772486,1.1105484773304448,3.652621644254212,5.216524450077304,21.19041060565481,0.0,0.0,0.9800504285096953,-2.917302615797e-11
10095,12366758633.885754,0.9554921984950797,1.8331026622832096,1.1422834136118085,3.6487633769912113,5.230261410156478,21.21281713536341,0.0,0.0,0.9800504284645143,-3.291901744454743e-11
10096,12366784132.634693,0.9554911898513461,1.8775275061714722,1.1714617665764044,3.6452804114809787,5.24572927424075,21.238034346799207,0.0,0.0,0.9800504284085266,-3.9556596910771165e-11
10097,12366814731.133419,0.9554897559386962,1.9049309636334104,1.1892824219310008,3.6432209481691658,5.260119514019634,21.261481494317973,1.2193846471540173e-39,0.0,0.9800504283388627,-4.686218963074611e-11
10098,12366833090.232656,0.9554888011688141,1.912600048006733,1.194433067859349,3.6425628962983216,5.262902519921567,21.266012287431014,0.0,0.0,0.9800504282956203,-5.200526834554742e-11
10099,12366837680.007465,0.9554885553252269,1.9139850439756891,1.1954366679972737,3.642407345221599,5.2626461266391695,21.265593659587065,0.0,0.0,0.9800504282847328,-5.356332222094073e-11
10100,12366839974.894869,0.9554884317254759,1.914666157108564,1.195847052326856,3.642372431340026,5.262138766924075,21.26476658533817,0.0,4.1098417573458058e-47,0.9800504282792911,-5.385874306362053e-11
10101,12366842269.782272,0.9554883078146792,1.9151969744605264,1.1961589258420267,3.6423491989204315,5.260896168830352,21.26274155022603,3.6804802398407844e-35,0.0,0.9800504282738554,-5.3994281626516556e-11
10102,12366843646.714716,0.955488233323792,1.9154605287365387,1.196309905732216,3.6423395975443396,5.259621597390895,21.260664510003608,0.0,0.0,0.9800504282706027,-5.4099159098375904e-11
10103,12366844335.180937,0.9554881960427777,1.915578529977289,1.1963763052048706,3.6423358981182004,5.258763011581259,21.259265354892484,0.0,0.0,0.9800504282689813,-5.4150825629678627e-11
10104,12366845023.647158,0.9554881587459292,1.9156820384088715,1.196433074064652,3.6423333907962054,5.2574925135944826,21.2571949345267,1.8908427749186837e-38,0.0,0.9800504282673627,-5.4173824975705295e-11
10105,12366845367.880268,0.9554881400906206,1.9157300318507335,1.1964589569033455,3.6423324477373233,5.256682495184081,21.255874889061744,0.0,0.0,0.9800504282665558,-5.4193823744773855e-11
10106,12366845712.113379,0.955488121432138,1.9157738854066138,1.196482073294278,3.6423318529308277,5.255540113709739,21.254013173575107,0.0,0.0,0.9800504282657503,-5.420304430465024e-11
10107,12366846056.346489,0.9554881027707777,1.9158127542381906,1.1965018447433677,3.642331684414177,5.253553698442953,21.250775828796517,3.3123471685888836e-34,0.0,0.980050428264947,-5.4211404334060414e-11
10108,12366846262.886354,0.9554880915724493,1.9158340058434162,1.1965123148435262,3.642331762265404,5.251938898384499,21.24814397220883,1.1813421960451847e-34,0.0,0.9800504282644671,-5.421872574065035e-11
10109,12366846437.177431,0.9554880821219188,1.9158502188912194,1.1965199926912027,3.6423319766035167,5.250039853260031,21.245048669438468,0.0,0.0,0.9800504282640636,-5.4222686760926173e-11
10110,12366846583.173565,0.9554880742051806,1.9158623654232223,1.196525457964623,3.642332280599807,5.247898620504303,21.241558386510174,0.0,0.0,0.9800504282637271,-5.422567021375624e-11
10111,12366846705.537485,0.9554880675696457,1.9158713563591308,1.1965292378560242,3.642332638388084,5.245558463044178,21.237743563615133,7.455467310048432e-35,0.0,0.9800504282634465,-5.4227869703937966e-11
10112,12366846810.534859,0.9554880618756941,1.9158780443721612,1.196531790963262,3.6423330338377222,5.242991473025177,21.233558622368946,0.0,0.0,0.9800504282632069,-5.422946472420198e-11
10113,12366846902.03064,0.9554880569138215,1.915882959396806,1.1965334032508728,3.6423334564500784,5.240197719730796,21.229003578511513,1.1314308987877844e-40,0.0,0.9800504282629993,-5.4230618979459437e-11
10114,12366846982.9834,0.9554880525236372,1.915886470381663,1.1965342678857167,3.6423339018788705,5.237194214744351,21.22410606752103,0.0,0.0,0.9800504282628169,-5.423143433670426e-11
10115,12366847055.830616,0.9554880485729885,1.915888840335783,1.1965345164742833,3.6423343700731174,5.233958982653715,21.218830147157767,0.0,0.0,0.9800504282626537,-5.423198098317408e-11
10116,12366847122.389656,0.9554880449633381,1.9158902294687996,1.1965342212660786,3.642334864960474,5.230502884380321,21.213193409520418,2.941372677921436e-41,0.0,0.9800504282625058,-5.4232308195640995e-11
10117,12366847184.061583,0.9554880416187187,1.9158908172328775,1.1965334743109495,3.642335385379058,5.22683031201806,21.207202894957895,0.0,0.0,0.9800504282623699,-5.423244500401165e-11
10118,12366847242.091276,0.9554880384716277,1.915890777518234,1.1965323555299978,3.6423359348408724,5.222953670746815,21.200878713326702,0.0,0.0,0.980050428262243,-5.423242531489822e-11
10119,12366847297.527393,0.9554880354652006,1.9158900046557064,1.1965307799586231,3.6423365294109287,5.218861110619252,21.19420140250722,0.0,6.998639860759477e-45,0.9800504282621227,-5.4232280826840435e-11
10120,12366847351.202766,0.9554880325542783,1.9158884224077528,1.1965286785233664,3.642337184566568,5.214579040164107,21.187213917691736,4.72440738368429e-38,0.0,0.9800504282620076,-5.423198773890159e-11
10121,12366847403.87817,0.9554880296976107,1.9158859311594134,1.1965259655785903,3.6423379182268714,5.210099038356567,21.17990238684212,4.06045737021111e-38,0.0,0.9800504282618956,-5.423152791067328e-11
10122,12366847456.269388,0.9554880268563889,1.9158823994270449,1.1965225338762686,3.64233875114494,5.205429182683295,21.172279857339593,0.0,0.0,0.9800504282617853,-5.423087821501764e-11
10123,12366847519.138851,0.9554880234469774,1.91587641152944,1.19651719141649,3.642339925400428,5.199644113255743,21.162835360987295,0.0,1.005762436674135e-52,0.9800504282616544,-5.42300088507181e-11
10124,12366847594.582205,0.9554880193557903,1.9158663753914131,1.196508776900843,3.642341623623745,5.1926611927335315,21.1514329185523,0.0,0.0,0.9800504282614992,-5.422859424989918e-11
10125,12366847685.11423,0.9554880144465744,1.9158498212506914,1.1964955050640254,3.6423441210069734,5.184490101953266,21.138087027398043,0.0,0.0,0.9800504282613164,-5.4226290672572485e-11
10126,12366847793.75266,0.9554880085559199,1.9158229887175244,1.1964746793345618,3.642347825738413,5.175365835555005,21.123180164204182,0.0,0.0,0.9800504282611004,-5.422256698814079e-11
10127,12366847924.118778,0.95548800148791,1.9157804556923426,1.1964424624093242,3.6423533009447366,5.165594592277491,21.107211488070824,3.599709420714395e-42,0.0,0.9800504282608471,-5.4216617415905107e-11
10128,12366848043.992094,0.9554879949899028,1.915732604368385,1.1964067758437955,3.6423591813965115,5.15755783178003,21.09407370259355,0.0,0.0,0.9800504282606193,-5.4207286957573684e-11
10129,12366848159.570253,0.9554879887259293,1.9156783586530024,1.19636678594975,3.6423656149146892,5.150660696634643,21.08279624084828,0.0,6.163347312809615e-48,0.9800504282604031,-5.419686138927793e-11
10130,12366848269.62355,0.9554879827626801,1.9156194731475409,1.196323769924933,3.642372401550732,5.144780981906189,21.073180446963615,3.952192128999688e-43,0.0,0.9800504282602007,-5.4185103086697136e-11
10131,12366848374.943302,0.9554879770572573,1.9155566145808132,1.196278195608049,3.642379474067492,5.139645189998126,21.06477984761387,0.0,0.0,0.98005042826001,-5.41723910892103e-11
10132,12366848476.593576,0.9554879715519936,1.9154900129231454,1.1962302137680931,3.6423868145730527,5.135178791882564,21.057473094297933,0.0,0.0,0.9800504282598277,-5.415886755822252e-11
10133,12366848574.911285,0.9554879662286226,1.915420199446751,1.196180192779099,3.6423943716984515,5.131287794495849,21.051106846478216,9.620278953169363e-45,0.0,0.9800504282596533,-5.414458057400981e-11
10134,12366848669.798634,0.9554879610924042,1.9153479773605337,1.196128691710114,3.64240206671139,5.127832754800822,21.045453256499396,6.507140474921028e-40,6.188194159290037e-53,0.9800504282594865,-5.412964287371781e-11
10135,12366848762.074179,0.9554879560989846,1.9152733558057946,1.1960757037516163,3.642409905301954,5.124701941261748,21.04032969471388,0.0,0.0,0.9800504282593255,-5.4114224740861294e-11
10136,12366848852.734442,0.9554879511944162,1.9151959954779376,1.196020978110613,3.642417928040491,5.121820562626158,21.035613902205878,1.2754405471467106e-44,0.0,0.9800504282591687,-5.4098326881331574e-11
10137,12366848942.40473,0.955487946344879,1.915115690529107,1.195964359260998,3.642426161228091,5.119166855193592,21.031270362618276,0.0,0.0,0.9800504282590142,-5.4081876239814535e-11
10138,12366849031.1395,0.9554879415474489,1.9150327102135023,1.1959060279615104,3.6424345817989336,5.116720993914301,21.027266713308954,0.0,0.0,0.9800504282588625,-5.406482833834099e-11
10139,12366849118.815214,0.9554879368088183,1.914947511185642,1.1958462953747389,3.6424431483353548,5.114450997497727,21.023550674450284,0.0,0.0,0.9800504282587136,-5.404723974844467e-11
10140,12366849205.808662,0.9554879321086314,1.9148600228412778,1.1957851005901412,3.642451873641562,5.112346890846875,21.02010597437906,0.0,0.0,0.9800504282585663,-5.402920652261458e-11
10141,12366849292.165506,0.9554879274444367,1.9147704940976096,1.1957226069982807,3.6424607382515752,5.110386750765568,21.016896770676748,6.693520225111252e-43,3.8444180118365103e-42,0.9800504282584208,-5.4010712755192486e-11
10142,12366849377.828362,0.9554879228193441,1.9146792761426,1.1956590485873282,3.642469712968299,5.108556386779062,21.013899870203574,5.571258284328544e-41,6.994024133206684e-45,0.9800504282582774,-5.399181018178774e-11
10143,12366849463.082884,0.9554879182179381,1.914586332139151,1.1955943880026396,3.6424788072597813,5.106836992102992,21.011084512907015,0.0,0.0,0.980050428258135,-5.3972571959481275e-11
10144,12366849548.09542,0.9554879136312575,1.9144919063465535,1.1955287682647495,3.642488010680577,5.105208170313544,21.00841732725345,0.0,0.0,0.9800504282579937,-5.39529892357514e-11
10145,12366849650.110466,0.9554879081292689,1.9143776121029785,1.1954493163636095,3.6424991630702532,5.103373588353398,21.005413054919103,4.666441987219082e-41,0.0,0.9800504282578247,-5.3933110485653396e-11
10146,12366849772.52852,0.9554879015298271,1.9142384064326328,1.1953525977954618,3.6425127209367405,5.1013278478922,21.002062799485845,1.3490465099334094e-40,0.0,0.9800504282576227,-5.390905568555132e-11
10147,12366849888.060993,0.9554878953049633,1.9141054555503287,1.1952602686554186,3.6425256477861865,5.099519814932614,20.999101661190682,9.643764896168509e-41,0.0,0.9800504282574329,-5.387977869058943e-11
10148,12366850003.664928,0.955487889079479,1.913971225330198,1.1951670754275148,3.6425386868451053,5.097821380685374,20.996319874839212,6.491179915594472e-41,0.0,0.980050428257244,-5.3851837424304765e-11
10149,12366850118.164934,0.9554878829166712,1.9138375016836264,1.1950742352615993,3.64255167601642,5.0962374004672215,20.99372542055697,6.350663826863338e-41,0.0,0.9800504282570575,-5.382364500503622e-11
10150,12366850232.159933,0.9554878767842447,1.9137039893501304,1.1949815193344937,3.642564655896599,5.094748731126099,20.991286967557926,0.0,0.0,0.9800504282568725,-5.379557382347726e-11
10151,12366850345.79992,0.9554878706741002,1.9135708801994344,1.1948890376547896,3.642577619448777,5.093344895960798,20.988987374604022,1.2036773409538122e-42,4.410885777916791e-42,0.9800504282566889,-5.37675588232283e-11
10152,12366850459.304258,0.9554878645744181,1.9134382533709673,1.1947968236363784,3.642590569750866,5.092015841820479,20.98681019029431,0.0,0.0,0.9800504282565059,-5.373963728664622e-11
10153,12366850595.509466,0.9554878572585882,1.9132800373247536,1.1946866785234351,3.642606088295784,5.090531352645085,20.984378278358353,4.5369821375104803e-41,0.0,0.9800504282562871,-5.371182300406659e-11
10154,12366850758.955719,0.9554878484850151,1.9130922485163462,1.1945556920424987,3.6426246343341506,5.08889174570447,20.981692124499606,0.0,0.0,0.9800504282560252,-5.367864382111049e-11
10155,12366850912.331667,0.9554878402580431,1.9129183258896072,1.1944341204418403,3.642641939477795,5.0874617105849715,20.97934920291239,0.0,0.0,0.9800504282557806,-5.36392582576138e-11
10156,12366851065.082296,0.9554878320701855,1.9127477062772675,1.1943145688081345,3.642659060391563,5.086133893967599,20.977173662885605,0.0,0.0,0.9800504282555378,-5.360277494867665e-11
10157,12366851215.75625,0.9554878239990379,1.91258214193743,1.1941982582173856,3.6426758246019775,5.084909281840201,20.97516713983083,7.556846075646467e-41,5.3202771101276556e-46,0.9800504282552989,-5.356697299793082e-11
10158,12366851365.190254,0.9554878159995042,1.9124206788390556,1.1940845122092987,3.642692331831428,5.083779624554202,20.973316134212514,0.0,0.0,0.9800504282550624,-5.353221756791045e-11
10159,12366851513.26318,0.9554878080778534,1.9122633861389233,1.1939733856978039,3.642708571912142,5.082739837162062,20.97161232922704,0.0,0.0,0.980050428254829,-5.3498305803220874e-11
10160,12366851659.977798,0.9554878002337195,1.912110096025289,1.193864771931704,3.6427245562667836,5.0817731781209,20.970028304796145,4.742984626295292e-41,6.534630272367156e-46,0.9800504282545982,-5.34652514025235e-11
10161,12366851805.602716,0.9554877924525406,1.911963422487985,1.1937602044487696,3.6427401716239243,5.0808724842851145,20.96855233279081,4.79110362260333e-41,7.794088121704041e-42,0.9800504282543696,-5.3433019022251715e-11
10162,12366851950.46293,0.9554877847166984,1.911821407988594,1.1936584670614878,3.642755536692718,5.080027975801177,20.967168395092866,4.448538457049783e-41,1.5834923501062061e-44,0.9800504282541427,-5.340211719049938e-11
10163,12366852094.94176,0.9554877770055522,1.9116825708170548,1.1935586151080793,3.6427707533765377,5.0792390485598915,20.965875508372523,0.0,0.0,0.980050428253917,-5.3372153588706065e-11
10164,12366852239.053127,0.9554877693182442,1.91154627011723,1.1934602516277542,3.642785859941744,5.0784984618517655,20.96466181279538,0.0,0.0,0.9800504282536922,-5.334282863511052e-11
10165,12366852411.986765,0.9554877600984578,1.9113849763602364,1.1933434384548984,3.6428039430889227,5.077669941652465,20.96330397556145,0.0,0.0,0.9800504282534227,-5.331401389272367e-11
10166,12366852619.507132,0.9554877490417965,1.9111932997008148,1.1932041553586665,3.6428256654721833,5.076765762054296,20.961822100706637,0.0,0.0,0.9800504282531001,-5.3279884914042474e-11
10167,12366852868.531572,0.95548773578391,1.9109636205644012,1.19303682011961,3.642851913307609,5.075792554668,20.96022704556402,0.0,0.0,0.9800504282527137,-5.323929836814165e-11
10168,12366853167.360903,0.9554877198889831,1.910684484417753,1.1928332479076462,3.6428839153769283,5.074772556956536,20.95855524532474,0.0,0.0,0.9800504282522509,-5.319065214098743e-11
10169,12366853525.956099,0.9554877008362591,1.9103378493958802,1.1925808842270995,3.6429234384617337,5.073738007262164,20.956859530248725,7.736346398853595e-44,0.0,0.9800504282516971,-5.31315656778156e-11
10170,12366853956.270332,0.955487678004502,1.909894857649089,1.1922601234316095,3.6429730709227806,5.07273199694176,20.955210525080645,9.870121585672526e-39,0.0,0.9800504282510342,-5.305833577719752e-11
10171,12366854472.647413,0.955487650654533,1.9093093773457326,1.1918402641822952,3.6430366304715984,5.071811268518454,20.953701237855192,9.368914183358821e-39,0.0,0.9800504282502402,-5.296511037511123e-11
10172,12366855092.299908,0.9554876179104556,1.9085094585710616,1.1912742227008024,3.6431196715186775,5.071035840200358,20.952430054316345,0.0,0.0,0.9800504282492897,-5.2842645821806424e-11
10173,12366855835.882904,0.9554875787409527,1.907418305664089,1.1905110865415445,3.6432284513715634,5.0704524563051425,20.951473607486147,0.0,0.0,0.980050428248151,-5.2676705938272885e-11
10174,12366856728.182497,0.955487531937808,1.9059220081666033,1.1894774278392797,3.6433712063483243,5.0700905151177045,20.95088009649191,0.0,0.0,0.9800504282467865,-5.245227601561023e-11
10175,12366857798.94201,0.9554874761002593,1.9037782040833593,1.1880240539509137,3.6435619422716963,5.069965357764622,20.95067467239433,2.572239933916857e-34,0.0,0.9800504282451502,-5.214760929082585e-11
10176,12366859083.853428,0.955487409647895,1.9007811217581907,1.1860237188422689,3.643812839244726,5.070082547420337,20.950866449619443,2.27927015349064e-34,0.0,0.9800504282431873,-5.1717467520811986e-11
10177,12366860625.747128,0.9554873308173921,1.8966855610940365,1.1833288494773562,3.6441363837611442,5.0704505715818105,20.95146932606322,1.972268407033818e-34,0.0,0.980050428240831,-5.1125770143695505e-11
10178,12366862476.019567,0.9554872376883472,1.891253461048772,1.1797531271729718,3.644566219902021,5.071078967285903,20.952498908625127,1.007051152997864e-33,0.0,0.9800504282380011,-5.033261204074682e-11
10179,12366864696.346497,0.9554871282275479,1.8854117947211086,1.1749716946089495,3.645496519602115,5.071984195344023,20.953982140034547,0.0,0.0,0.9800504282346001,-4.929940626810396e-11
10180,12366867360.738808,0.9554870000485677,1.8767819254982727,1.1690639381716816,3.646292930515041,5.073183820188179,20.955947755686896,4.1490582189200484e-37,7.900438472276746e-43,0.9800504282305099,-4.8108148158206266e-11
10181,12366870558.009586,0.9554868512973633,1.8657360854394223,1.1620462253977226,3.647040326887307,5.074710575613001,20.95844933386739,5.17213754792909e-36,6.1044410159795315e-43,0.980050428225588,-4.652443121828683e-11
10182,12366874394.734518,0.9554866800679963,1.8523306040556353,1.154109533950988,3.647657302264728,5.076604132350796,20.961551793798222,0.0,0.0,0.9800504282196604,-4.462904433563736e-11
10183,12366878998.804436,0.9554864844461279,1.8396693988083272,1.1446282455454955,3.649232645155647,5.07891472863252,20.965337334957763,0.0,0.0,0.9800504282125151,-4.248890043384255e-11
10184,12366884523.688337,0.9554862613683839,1.8243933891371062,1.1339120235325721,3.6507717537443036,5.081696471414803,20.96989444523459,0.0,0.0,0.980050428203894,-4.037691070906815e-11
10185,12366891153.54902,0.9554860092262875,1.8066368753358697,1.1226309718365677,3.6519731511419966,5.085062335614449,20.975408001443135,0.0,0.0,0.9800504281934808,-3.8031281282985596e-11
10186,12366899109.381838,0.9554857262245154,1.7888026854202315,1.1100210811543754,3.6538195490041834,5.089076317108291,20.981982512900252,0.0,0.0,0.9800504281808847,-3.557160869763467e-11
10187,12366908656.38122,0.9554854096131881,1.7675846468427427,1.096860719852606,3.655095220010696,5.093893630989863,20.98987179400007,0.0,0.0,0.9800504281656264,-3.316343857017913e-11
10188,12366920112.78048,0.9554850585951465,1.7475803394049774,1.0822161952735352,3.6574164054407894,5.099702817169217,20.999383996799747,0.0,0.0,0.9800504281471074,-3.063947350587114e-11
10189,12366933860.459589,0.9554846696735925,1.7251413903262718,1.0676948648706495,3.6590673333725565,5.106732170317843,21.010892013227117,1.4515971407010532e-34,0.0,0.9800504281245785,-2.8289979050199363e-11
10190,12366950357.674522,0.9554842410430088,1.7056309442413882,1.0544624801034888,3.6608059142349156,5.115272408935392,21.02487039350336,5.119307780040875e-33,0.0,0.980050428097093,-2.5981996691872672e-11
10191,12366970154.332441,0.9554837640392891,1.6918339335397363,1.0463619899714343,3.6614069066255306,5.125600701035584,21.04177068686036,0.0,0.0,0.980050428063443,-2.4095164028122638e-11
10192,12366993910.321943,0.9554832197801533,1.692471176773422,1.0458927698097467,3.6618008275147953,5.1379735922832985,21.06200965383155,0.0,0.0,0.980050428022073,-2.2910396378412364e-11
10193,12367022417.509346,0.9554825664160889,1.7075051990367007,1.055930599908354,3.660540418031311,5.152387440111331,21.085577298399695,0.0,0.0,0.9800504279709661,-2.2919274892627654e-11
10194,12367056626.13423,0.9554817357841244,1.7340209943748512,1.0736271689815535,3.6583210823292496,5.167957707612459,21.111023175437726,0.0,0.0,0.9800504279075304,-2.42813608353738e-11
10195,12367097676.484089,0.9554806322071574,1.7617473577737066,1.0917689729858226,3.6561817711768283,5.177550040085153,21.126688693999178,0.0,1.1415925680414216e-45,0.9800504278285721,-2.6883497237628353e-11
10196,12367109991.589046,0.9554802642539852,1.7690346968600714,1.096687221059921,3.6555444819113703,5.1775079790819705,21.12661708740664,0.0,0.0,0.9800504278043313,-2.9878200262142305e-11
10197,12367116149.141525,0.9554800750334311,1.7721019604951953,1.0990866860840867,3.6551115653080686,5.17550377515211,21.123340899697084,1.1614715140791056e-37,2.859758698193987e-45,0.9800504277922079,-3.072983216124871e-11
10198,12367119227.917765,0.955479979224691,1.7736479542930403,1.1002440375516875,3.6549193880237296,5.173087214644972,21.119391390549502,1.467459924654887e-32,6.650752537472006e-45,0.9800504277861727,-3.1119098188131265e-11
10199,12367120767.305883,0.9554799310211964,1.7745398027564308,1.1007972878273875,3.654865725001727,5.1709275614749535,21.115861786393605,5.2084709634293306e-33,1.773762985090303e-49,0.9800504277831714,-3.131341196783161e-11
10200,12367121536.999943,0.9554799068391168,1.7749759419394058,1.101067728369035,3.654839539526647,5.1692961901903525,21.113195505937664,2.9747026459921305e-33,0.0,0.9800504277816783,-3.141778131038183e-11
10201,12367121921.846973,0.955479894728389,1.7751915291793439,1.1012013759355863,3.654826612553356,5.168240421209891,21.111469931672847,0.0,0.0,0.9800504277809343,-3.1468939182420684e-11
10202,12367122306.694002,0.9554798826079184,1.775404527710125,1.1013333600271362,3.6548138701402766,5.1668231719994315,21.10915348578154,7.620376835113818e-41,0.0,0.9800504277801921,-3.149425528170224e-11
10203,12367122691.541033,0.9554798704778159,1.7756146929212755,1.101463509402479,3.654801336755393,5.164880272338762,21.105977747009526,1.513112550960622e-40,0.0,0.9800504277794523,-3.1519283140262494e-11
10204,12367123153.357468,0.9554798559102821,1.7758618961522745,1.1016164210131196,3.6547866817578223,5.161005813094958,21.099644296107208,2.1551795175295463e-40,1.5526840850318402e-54,0.9800504277785685,-3.154399183429522e-11
10205,12367123522.810616,0.9554798442455131,1.7760555835319116,1.1017360747925797,3.6547752767130013,5.156233944236687,21.091842868024592,2.0271474122982256e-41,0.0,0.9800504277778679,-3.157306713831576e-11
10206,12367123818.373135,0.9554798349069625,1.7762072060481704,1.1018296055444268,3.6547664169661425,5.150772423981402,21.082912546747018,0.0,0.0,0.9800504277773133,-3.159585554380934e-11
10207,12367123936.59814,0.955479831169433,1.7762672772558963,1.101866639814752,3.654762917632911,5.148304225072329,21.078876216275148,1.9392702984698147e-42,0.0,0.9800504277770944,-3.161369631401291e-11
10208,12367124054.823147,0.9554798274310679,1.776326682075319,1.1019032324536233,3.6547594725183314,5.145513954372711,21.07431282264263,5.408393218175915e-42,0.0,0.9800504277768762,-3.162076584900814e-11
10209,12367124166.198195,0.9554798239085251,1.7763819838261652,1.1019372652883972,3.654756281538656,5.142582783234354,21.06951857022878,0.0,0.0,0.9800504277766725,-3.162775627263152e-11
10210,12367124273.5263,0.9554798205132797,1.7764345896598648,1.101969603216794,3.6547532640328826,5.1394640092460095,21.064416999860246,0.0,0.0,0.9800504277764774,-3.163426290323948e-11
10211,12367124377.484985,0.9554798172239801,1.7764848230190906,1.1020004424357266,3.6547504027632227,5.136176705243107,21.05903922790217,0.0,0.0,0.9800504277762896,-3.1640450973888844e-11
10212,12367124479.129223,0.95547981400731,1.776533169809642,1.1020300773868676,3.65474767198529,5.132712111041245,21.053370839689027,0.0,0.0,0.9800504277761073,-3.1646358163132935e-11
10213,12367124579.358027,0.9554798108348639,1.7765800159526168,1.1020587395899573,3.6547450524194884,5.1290755416538465,21.047420442390557,0.0,0.0,0.9800504277759292,-3.165204118717197e-11
10214,12367124679.039743,0.9554798076791854,1.7766257097603682,1.102086636233011,3.6547425275499,5.125254508462049,21.041167506319773,0.0,0.0,0.9800504277757535,-3.165754493361117e-11
10215,12367124798.657803,0.9554798038917296,1.7766790869331586,1.1021191161286374,3.654739631895284,5.120474852578794,21.033344814055276,4.740760402593953e-46,0.0,0.9800504277755444,-3.166290980907756e-11
10216,12367124942.199476,0.9554797993458839,1.7767408388172654,1.102156511126776,3.654736372367242,5.114540512356944,21.023630725118352,7.336591392885676e-46,6.707234393392661e-54,0.980050427775296,-3.166917009553441e-11
10217,12367125114.449484,0.9554797938896237,1.7768113184249523,1.102198886321322,3.6547328046718905,5.107344495653355,21.01184904880728,0.0,0.0,0.9800504277750022,-3.1676400957305006e-11
10218,12367125321.149492,0.9554797873404096,1.7768903239028546,1.1022458851517316,3.6547290566261608,5.098923353264945,20.998058338544038,1.0250572304595576e-47,0.0,0.9800504277746555,-3.168463356722283e-11
10219,12367125569.189503,0.9554797794790721,1.7769768924210882,1.1022965891514873,3.654725346755842,5.089472610636601,20.982577449023786,0.0,0.0,0.9800504277742473,-3.1693827959679335e-11
10220,12367125866.837515,0.9554797700424849,1.7770691651621722,1.1023494400480884,3.6547219894928125,5.079279014591858,20.9658749319671,0.0,0.0,0.9800504277737682,-3.1703847641471445e-11
10221,12367126141.99751,0.9554797613159386,1.777145055953775,1.1023918549185503,3.6547197547554817,5.070889993501152,20.95212557383147,2.2624052258409607e-43,0.0,0.9800504277733353,-3.171444386761765e-11
10222,12367126407.34572,0.9554797528982747,1.7772101034973318,1.1024272201962395,3.654718334002526,5.063642238841879,20.940244053604196,0.0,0.0,0.980050427772926,-3.172308462947233e-11
10223,12367126660.246094,0.9554797448736395,1.7772653106178253,1.1024563275691204,3.6547175820962092,5.057495249520427,20.930165136977273,0.0,4.7941294646873085e-49,0.9800504277725423,-3.173042042174656e-11
10224,12367126902.198858,0.9554797371948857,1.7773125620416843,1.1024804205743475,3.65471734844956,5.052241933109464,20.921550141217455,0.0,0.0,0.9800504277721802,-3.1736581471228945e-11
10225,12367127133.580017,0.9554797298504325,1.7773532928479134,1.1025004657046718,3.654717508585956,5.047684177243816,20.914074772066776,1.4192041266846992e-41,4.318550169222131e-41,0.9800504277718384,-3.174179573288015e-11
10226,12367127356.580633,0.9554797227710018,1.7773890118911633,1.1025174130466087,3.6547179646758,5.043611024023902,20.907393411245863,1.948255660109476e-41,5.917594800662296e-41,0.9800504277715122,-3.1746238290663797e-11
10227,12367127574.274172,0.9554797158592128,1.7774210551202776,1.1025320567482781,3.6547186536322434,5.039909934565518,20.90132170162485,0.0,0.0,0.9800504277711971,-3.1750088588634583e-11
10228,12367127788.562878,0.955479709054796,1.7774504017268422,1.1025449816621768,3.654719527826935,5.036563128992157,20.895830661243007,0.0,0.0,0.9800504277708892,-3.1753502156352296e-11
10229,12367127998.83721,0.9554797023771998,1.7774776515609663,1.102556596592163,3.654720532820473,5.033520926076618,20.890838932809412,0.0,3.474111308409643e-48,0.9800504277705893,-3.175659322109175e-11
10230,12367128205.127937,0.9554796958255228,1.7775033639467697,1.1025672443906147,3.6547216370176985,5.0307425176860425,20.886279677107282,0.0,0.0,0.9800504277702976,-3.175943544952741e-11
10231,12367128408.639172,0.9554796893615797,1.7775285346366296,1.1025775674943072,3.654722768138317,5.028191729818102,20.882093628029573,0.0,0.0,0.9800504277700115,-3.1762094755367457e-11
